run_name,hidden,aggregator,fanout_s,fanout_l,dropout,batch_size,epoch,train_loss,train_acc,val_loss,val_acc,norm_train_acc,norm_val_acc
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,10,2.1069,0.5128,2.2652,0.0386,0.5128,0.0386
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,11,2.0958,0.497,2.4166,0.0341,0.497,0.0341
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,12,2.0852,0.5186,2.4156,0.0358,0.5186,0.0358
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,13,2.0908,0.4812,2.3792,0.0354,0.4812,0.0354
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,14,2.0895,0.4675,2.3416,0.0383,0.4675,0.0383
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,15,2.0793,0.4826,2.242,0.0474,0.4826,0.0474
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,16,2.0798,0.4422,2.369,0.037,0.4422,0.037
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,17,2.0769,0.4859,2.4063,0.0393,0.4859,0.0393
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,18,2.0705,0.486,2.3589,0.043,0.486,0.043
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,19,2.0663,0.4235,2.3834,0.0371,0.4235,0.0371
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,20,2.0681,0.4841,2.3148,0.0404,0.4841,0.0404
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,21,2.0567,0.4904,2.3385,0.0395,0.4904,0.0395
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,22,2.0642,0.4438,2.2949,0.0468,0.4438,0.0468
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,23,2.0539,0.4503,2.3443,0.042,0.4503,0.042
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,24,2.0426,0.4335,2.3006,0.0421,0.4335,0.0421
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,25,2.0512,0.4776,2.3999,0.0397,0.4776,0.0397
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,1,2.2474,0.2418,2.1371,0.0265,0.2418,0.0265
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,2,2.2183,0.2508,2.0006,0.0303,0.2508,0.0303
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,3,2.2013,0.2835,2.3519,0.023,0.2835,0.023
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,4,2.1833,0.2301,2.1434,0.0318,0.2301,0.0318
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,5,2.1669,0.3148,2.2932,0.0296,0.3148,0.0296
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,6,2.152,0.3248,2.2775,0.0332,0.3248,0.0332
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,7,2.1429,0.3915,2.3719,0.0353,0.3915,0.0353
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,8,2.132,0.3725,2.5212,0.0335,0.3725,0.0335
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,9,2.1252,0.3119,2.4672,0.0327,0.3119,0.0327
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,10,2.1212,0.3528,2.4141,0.0334,0.3528,0.0334
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,11,2.1081,0.3906,2.4177,0.0357,0.3906,0.0357
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,12,2.1058,0.4216,2.5082,0.0353,0.4216,0.0353
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,13,2.1028,0.3564,2.5234,0.0329,0.3564,0.0329
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,14,2.0906,0.3874,2.563,0.0335,0.3874,0.0335
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,15,2.0961,0.3598,2.5358,0.0354,0.3598,0.0354
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,16,2.0782,0.3581,2.4326,0.037,0.3581,0.037
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,17,2.0914,0.354,2.4819,0.0355,0.354,0.0355
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,18,2.0808,0.3736,2.4946,0.0378,0.3736,0.0378
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,19,2.0793,0.3736,2.5296,0.0353,0.3736,0.0353
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,20,2.0622,0.3319,2.443,0.0381,0.3319,0.0381
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,21,2.0636,0.3288,2.4674,0.0357,0.3288,0.0357
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,22,2.0446,0.3505,2.4955,0.0339,0.3505,0.0339
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,23,2.0526,0.3653,2.5806,0.0358,0.3653,0.0358
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,24,2.0431,0.3265,2.6186,0.0303,0.3265,0.0303
hid128_aggmean_fan15-10_drop20_bs512,128,mean,15,10,0.2,512,25,2.0355,0.3019,2.4838,0.0375,0.3019,0.0375
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,1,2.2543,0.1658,2.0509,0.2038,0.1658,0.2038
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,2,2.2373,0.2019,2.0931,0.0271,0.2019,0.0271
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,3,2.2075,0.2622,2.2186,0.0311,0.2622,0.0311
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,4,2.1911,0.2891,2.2425,0.0256,0.2891,0.0256
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,5,2.174,0.2711,2.2762,0.0341,0.2711,0.0341
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,6,2.1684,0.2704,2.2909,0.0347,0.2704,0.0347
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,7,2.1596,0.3561,2.4078,0.0268,0.3561,0.0268
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,8,2.1486,0.2917,2.4214,0.0333,0.2917,0.0333
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,9,2.1381,0.3271,2.3444,0.0306,0.3271,0.0306
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,10,2.1408,0.3559,2.354,0.0369,0.3559,0.0369
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,11,2.1197,0.3704,2.5011,0.0361,0.3704,0.0361
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,12,2.1228,0.3745,2.4125,0.0375,0.3745,0.0375
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,13,2.1095,0.3597,2.374,0.0388,0.3597,0.0388
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,14,2.1157,0.3985,2.5418,0.0363,0.3985,0.0363
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,15,2.1036,0.3928,2.5638,0.0362,0.3928,0.0362
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,16,2.1146,0.3532,2.5287,0.0307,0.3532,0.0307
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,17,2.0981,0.3676,2.5004,0.0383,0.3676,0.0383
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,18,2.086,0.3508,2.5693,0.0363,0.3508,0.0363
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,19,2.0874,0.3311,2.513,0.0388,0.3311,0.0388
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,20,2.1019,0.363,2.5433,0.0363,0.363,0.0363
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,21,2.0794,0.4238,2.5128,0.038,0.4238,0.038
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,22,2.0737,0.3661,2.3396,0.0415,0.3661,0.0415
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,23,2.0714,0.3398,2.4162,0.0414,0.3398,0.0414
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,24,2.0721,0.3396,2.5083,0.0378,0.3396,0.0378
hid128_aggmean_fan15-10_drop30_bs512,128,mean,15,10,0.3,512,25,2.0632,0.3578,2.5028,0.0361,0.3578,0.0361
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,1,2.2648,0.3534,2.198,0.0232,0.3534,0.0232
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,2,2.2381,0.2749,2.161,0.0446,0.2749,0.0446
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,3,2.2138,0.3014,2.0953,0.0509,0.3014,0.0509
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,4,2.1996,0.2726,2.3251,0.0233,0.2726,0.0233
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,5,2.2003,0.3266,2.2878,0.0301,0.3266,0.0301
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,6,2.1807,0.2704,2.1404,0.0472,0.2704,0.0472
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,7,2.1695,0.3396,2.3628,0.0284,0.3396,0.0284
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,8,2.1672,0.3055,2.2748,0.0375,0.3055,0.0375
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,9,2.147,0.328,2.3009,0.0329,0.328,0.0329
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,10,2.1509,0.3318,2.3013,0.0374,0.3318,0.0374
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,11,2.1343,0.3827,2.4459,0.0321,0.3827,0.0321
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,12,2.1332,0.3358,2.4881,0.0335,0.3358,0.0335
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,13,2.1263,0.3464,2.3344,0.0352,0.3464,0.0352
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,14,2.1165,0.3161,2.4232,0.0348,0.3161,0.0348
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,15,2.1097,0.3373,2.4813,0.031,0.3373,0.031
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,16,2.1094,0.336,2.5039,0.0364,0.336,0.0364
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,17,2.11,0.3441,2.2732,0.0447,0.3441,0.0447
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,18,2.0994,0.3758,2.4973,0.0338,0.3758,0.0338
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,19,2.0973,0.3472,2.4753,0.0375,0.3472,0.0375
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,20,2.1051,0.4083,2.4493,0.0369,0.4083,0.0369
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,21,2.089,0.3987,2.3421,0.0432,0.3987,0.0432
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,22,2.0782,0.3492,2.4534,0.0352,0.3492,0.0352
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,23,2.0824,0.3308,2.5368,0.0333,0.3308,0.0333
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,24,2.0801,0.3498,2.4229,0.0392,0.3498,0.0392
hid128_aggmean_fan15-10_drop40_bs512,128,mean,15,10,0.4,512,25,2.0738,0.3114,2.2741,0.0415,0.3114,0.0415
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,1,2.2469,0.159,2.0403,0.0348,0.159,0.0348
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,2,2.2246,0.2114,2.1786,0.0171,0.2114,0.0171
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,3,2.1953,0.2269,2.2686,0.0316,0.2269,0.0316
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,4,2.1871,0.2604,2.2371,0.0361,0.2604,0.0361
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,5,2.1651,0.3133,2.3459,0.0355,0.3133,0.0355
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,6,2.1582,0.3198,2.3421,0.0355,0.3198,0.0355
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,7,2.1508,0.3691,2.4784,0.0324,0.3691,0.0324
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,8,2.1238,0.357,2.4542,0.0332,0.357,0.0332
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,9,2.1272,0.3491,2.5364,0.0354,0.3491,0.0354
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,10,2.1244,0.3987,2.5721,0.0334,0.3987,0.0334
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,11,2.1206,0.3596,2.4135,0.0363,0.3596,0.0363
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,12,2.1062,0.3434,2.4633,0.0358,0.3434,0.0358
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,13,2.1058,0.3842,2.4658,0.0315,0.3842,0.0315
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,14,2.0935,0.3935,2.4565,0.036,0.3935,0.036
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,15,2.09,0.3754,2.5801,0.0337,0.3754,0.0337
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,16,2.0867,0.391,2.4242,0.0364,0.391,0.0364
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,17,2.0777,0.363,2.6326,0.0329,0.363,0.0329
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,18,2.0763,0.3487,2.5268,0.0382,0.3487,0.0382
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,19,2.0709,0.386,2.4263,0.0392,0.386,0.0392
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,20,2.0698,0.3389,2.5601,0.0335,0.3389,0.0335
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,21,2.0619,0.3406,2.6058,0.0341,0.3406,0.0341
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,22,2.0662,0.3307,2.3922,0.0424,0.3307,0.0424
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,23,2.0598,0.3264,2.7166,0.033,0.3264,0.033
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,24,2.0517,0.3497,2.4956,0.0357,0.3497,0.0357
hid128_aggmean_fan25-15_drop20_bs512,128,mean,25,15,0.2,512,25,2.0434,0.319,2.5117,0.0367,0.319,0.0367
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,1,2.2542,0.2523,2.1378,0.0904,0.2523,0.0904
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,2,2.2295,0.2143,2.2354,0.0326,0.2143,0.0326
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,3,2.208,0.2541,2.1462,0.0566,0.2541,0.0566
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,4,2.2009,0.3126,2.2537,0.0398,0.3126,0.0398
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,5,2.1791,0.3125,2.3978,0.0379,0.3125,0.0379
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,6,2.1572,0.307,2.2954,0.0416,0.307,0.0416
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,7,2.1626,0.3622,2.392,0.0379,0.3622,0.0379
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,8,2.1467,0.3787,2.4455,0.0328,0.3787,0.0328
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,9,2.1379,0.3798,2.3994,0.0362,0.3798,0.0362
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,10,2.1269,0.4052,2.517,0.0334,0.4052,0.0334
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,11,2.1145,0.3783,2.4684,0.0358,0.3783,0.0358
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,12,2.1173,0.378,2.5016,0.0357,0.378,0.0357
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,13,2.1134,0.3398,2.4252,0.0329,0.3398,0.0329
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,14,2.112,0.3546,2.4145,0.0349,0.3546,0.0349
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,15,2.0979,0.3559,2.5561,0.0324,0.3559,0.0324
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,16,2.1059,0.3513,2.4932,0.0363,0.3513,0.0363
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,17,2.0845,0.374,2.535,0.0372,0.374,0.0372
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,18,2.0768,0.3503,2.469,0.035,0.3503,0.035
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,19,2.0927,0.357,2.4036,0.04,0.357,0.04
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,20,2.0762,0.3467,2.4613,0.0347,0.3467,0.0347
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,21,2.069,0.3286,2.5544,0.0316,0.3286,0.0316
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,22,2.0708,0.3378,2.5146,0.0368,0.3378,0.0368
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,23,2.0731,0.2977,2.5948,0.035,0.2977,0.035
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,24,2.0762,0.3651,2.5601,0.0368,0.3651,0.0368
hid128_aggmean_fan25-15_drop30_bs512,128,mean,25,15,0.3,512,25,2.0635,0.3107,2.5402,0.0382,0.3107,0.0382
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,1,2.2637,0.265,2.0875,0.0778,0.265,0.0778
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,2,2.2438,0.1958,2.1255,0.054,0.1958,0.054
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,3,2.2234,0.1823,2.1705,0.0172,0.1823,0.0172
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,4,2.1993,0.2284,2.16,0.0302,0.2284,0.0302
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,5,2.1929,0.2742,2.1837,0.0332,0.2742,0.0332
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,6,2.178,0.3057,2.3573,0.0299,0.3057,0.0299
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,7,2.1711,0.3333,2.3,0.0314,0.3333,0.0314
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,8,2.1616,0.3658,2.5414,0.0273,0.3658,0.0273
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,9,2.1502,0.3685,2.3611,0.0346,0.3685,0.0346
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,10,2.1482,0.3072,2.4312,0.0312,0.3072,0.0312
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,11,2.1389,0.3425,2.6461,0.0318,0.3425,0.0318
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,12,2.1387,0.2989,2.3934,0.0343,0.2989,0.0343
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,13,2.1326,0.3786,2.5159,0.0333,0.3786,0.0333
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,14,2.1225,0.3282,2.4748,0.0328,0.3282,0.0328
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,15,2.1195,0.3386,2.4811,0.0352,0.3386,0.0352
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,16,2.1184,0.3371,2.4328,0.0329,0.3371,0.0329
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,17,2.1148,0.3545,2.4823,0.0352,0.3545,0.0352
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,18,2.1122,0.3573,2.4673,0.0294,0.3573,0.0294
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,19,2.1009,0.359,2.4399,0.0392,0.359,0.0392
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,20,2.099,0.3491,2.3947,0.0395,0.3491,0.0395
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,21,2.093,0.3726,2.4822,0.0351,0.3726,0.0351
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,22,2.0992,0.325,2.6021,0.034,0.325,0.034
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,23,2.0871,0.355,2.4647,0.0409,0.355,0.0409
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,24,2.0816,0.3453,2.4049,0.041,0.3453,0.041
hid128_aggmean_fan25-15_drop40_bs512,128,mean,25,15,0.4,512,25,2.1008,0.386,2.4249,0.0395,0.386,0.0395
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,1,2.2832,0.2025,2.1753,0.0215,0.2025,0.0215
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,2,2.2438,0.1648,2.285,0.023,0.1648,0.023
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,3,2.2308,0.1801,2.2204,0.028,0.1801,0.028
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,4,2.2185,0.1771,2.2389,0.0617,0.1771,0.0617
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,5,2.2052,0.2343,2.3988,0.0326,0.2343,0.0326
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,6,2.1877,0.2579,2.4285,0.0289,0.2579,0.0289
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,7,2.1742,0.2528,2.4559,0.0311,0.2528,0.0311
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,8,2.1623,0.343,2.6548,0.0319,0.343,0.0319
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,9,2.1563,0.2876,2.5228,0.0282,0.2876,0.0282
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,10,2.1427,0.3186,2.6335,0.0302,0.3186,0.0302
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,11,2.1408,0.3308,2.6114,0.033,0.3308,0.033
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,12,2.1214,0.2747,2.4728,0.0329,0.2747,0.0329
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,13,2.1281,0.3243,2.4943,0.0302,0.3243,0.0302
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,14,2.1285,0.2993,2.747,0.0333,0.2993,0.0333
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,15,2.1096,0.3081,2.5915,0.0314,0.3081,0.0314
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,16,2.0989,0.29,2.3804,0.0354,0.29,0.0354
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,17,2.1059,0.329,2.5892,0.0286,0.329,0.0286
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,18,2.1058,0.2755,2.5799,0.0272,0.2755,0.0272
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,19,2.0776,0.3286,2.5792,0.032,0.3286,0.032
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,20,2.0865,0.3449,2.6137,0.0357,0.3449,0.0357
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,21,2.0814,0.3001,2.644,0.0286,0.3001,0.0286
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,22,2.0864,0.3288,2.6756,0.025,0.3288,0.025
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,23,2.0706,0.2934,2.7038,0.0219,0.2934,0.0219
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,24,2.0661,0.2807,2.598,0.0306,0.2807,0.0306
hid128_aggmean_fan15-10_drop20_bs1024,128,mean,15,10,0.2,1024,25,2.0689,0.2768,2.6461,0.0298,0.2768,0.0298
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,1,2.2885,0.1242,2.4012,0.0174,0.1242,0.0174
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,2,2.2576,0.1638,2.0853,0.0672,0.1638,0.0672
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,3,2.2601,0.1728,2.1834,0.0375,0.1728,0.0375
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,4,2.2345,0.1545,2.2058,0.0357,0.1545,0.0357
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,5,2.216,0.1806,2.3298,0.019,0.1806,0.019
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,6,2.2097,0.1899,2.2916,0.0323,0.1899,0.0323
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,7,2.187,0.207,2.2768,0.0284,0.207,0.0284
hid128_aggmean_fan15-10_drop30_bs1024,128,mean,15,10,0.3,1024,8,2.1845,0.2323,2.4348,0.0225,0.2323,0.0225
